soil_id,treatment,diameter,cumdist
hjjcai,peroxide,12.3419,0.0330439
hjjcai,peroxide,12.6475,0.0330567
hjjcai,peroxide,12.9607,0.0330716
hjjcai,peroxide,13.2817,0.0330884
hjjcai,peroxide,13.6105,0.0331067
hjjcai,peroxide,13.9476,0.0331263
hjjcai,peroxide,14.293,0.0331469
hjjcai,peroxide,14.6469,0.0331684
hjjcai,peroxide,15.0096,0.0331903
hjjcai,peroxide,15.3813,0.0332125
hjjcai,peroxide,15.7621,0.0332346
hjjcai,peroxide,16.1525,0.0332565
hjjcai,peroxide,16.5524,0.0332778
hjjcai,peroxide,16.9623,0.0332984
hjjcai,peroxide,17.3823,0.0333178
hjjcai,peroxide,17.8128,0.0333359
hjjcai,peroxide,18.2539,0.0333523
hjjcai,peroxide,18.7059,0.0333669
hjjcai,peroxide,19.1691,0.0333794
hjjcai,peroxide,19.6438,0.0333894
hjjcai,peroxide,20.1302,0.0333968
hjjcai,peroxide,20.6287,0.033403
hjjcai,peroxide,21.1395,0.0334084
hjjcai,peroxide,21.663,0.0334133
hjjcai,peroxide,22.1994,0.0334176
hjjcai,peroxide,22.7491,0.0334214
hjjcai,peroxide,23.3125,0.0334249
hjjcai,peroxide,23.8897,0.033428
hjjcai,peroxide,24.4813,0.0334308
hjjcai,peroxide,25.0875,0.0334335
hjjcai,peroxide,25.7088,0.033436
hjjcai,peroxide,26.3454,0.0334385
hjjcai,peroxide,26.9978,0.033441
hjjcai,peroxide,27.6663,0.0334437
hjjcai,peroxide,28.3514,0.0334464
hjjcai,peroxide,29.0535,0.0334494
hjjcai,peroxide,29.7729,0.0334527
hjjcai,peroxide,30.5102,0.0334564
hjjcai,peroxide,31.2657,0.0334605
hjjcai,peroxide,32.0399,0.0334652
hjjcai,peroxide,32.8333,0.0334704
hjjcai,peroxide,33.6463,0.0334763
hjjcai,peroxide,34.4795,0.0334829
hjjcai,peroxide,35.3333,0.0334903
hjjcai,peroxide,36.2083,0.03352
hjjcai,peroxide,37.1049,0.0340818
hjjcai,peroxide,38.0237,0.0353448
hjjcai,peroxide,38.9653,0.0372461
hjjcai,peroxide,39.9301,0.0397233
hjjcai,peroxide,40.9189,0.0427137
hjjcai,peroxide,41.9322,0.0461545
hjjcai,peroxide,42.9705,0.0499831
hjjcai,peroxide,44.0346,0.054137
hjjcai,peroxide,45.125,0.0585534
hjjcai,peroxide,46.2424,0.0631696
hjjcai,peroxide,47.3875,0.0679231
hjjcai,peroxide,48.561,0.0727511
hjjcai,peroxide,49.7635,0.077591
hjjcai,peroxide,50.9957,0.0823802
hjjcai,peroxide,52.2585,0.087056
hjjcai,peroxide,53.5526,0.0915557
hjjcai,peroxide,54.8787,0.0958167
hjjcai,peroxide,56.2377,0.0997763
hjjcai,peroxide,57.6302,0.103372
hjjcai,peroxide,59.0573,0.106541
hjjcai,peroxide,60.5197,0.10922
hjjcai,peroxide,62.0184,0.111348
hjjcai,peroxide,63.5541,0.112892
hjjcai,peroxide,65.1279,0.114178
hjjcai,peroxide,66.7406,0.11532
hjjcai,peroxide,68.3933,0.116337
hjjcai,peroxide,70.0869,0.117246
hjjcai,peroxide,71.8225,0.118067
hjjcai,peroxide,73.601,0.118816
hjjcai,peroxide,75.4235,0.119513
hjjcai,peroxide,77.2912,0.120176
hjjcai,peroxide,79.2052,0.120824
hjjcai,peroxide,81.1665,0.121473
hjjcai,peroxide,83.1764,0.122144
hjjcai,peroxide,85.2361,0.122853
hjjcai,peroxide,87.3467,0.12362
hjjcai,peroxide,89.5097,0.124462
hjjcai,peroxide,91.7262,0.125398
hjjcai,peroxide,93.9976,0.126447
hjjcai,peroxide,96.3252,0.127626
hjjcai,peroxide,98.7105,0.128953
hjjcai,peroxide,101.155,0.130473
hjjcai,peroxide,103.66,0.132368
hjjcai,peroxide,106.227,0.134656
hjjcai,peroxide,108.857,0.137323
hjjcai,peroxide,111.553,0.140355
hjjcai,peroxide,114.315,0.143738
hjjcai,peroxide,117.146,0.147457
hjjcai,peroxide,120.047,0.151497
hjjcai,peroxide,123.019,0.155844
hjjcai,peroxide,126.066,0.160484
hjjcai,peroxide,129.187,0.165402
hjjcai,peroxide,132.386,0.170584
hjjcai,peroxide,135.664,0.176014
hjjcai,peroxide,139.024,0.18168
hjjcai,peroxide,142.467,0.187566
hjjcai,peroxide,145.994,0.193658
hjjcai,peroxide,149.61,0.199941
hjjcai,peroxide,153.314,0.206401
hjjcai,peroxide,157.111,0.213023
hjjcai,peroxide,161.001,0.219793
hjjcai,peroxide,164.988,0.226697
hjjcai,peroxide,169.074,0.23372
hjjcai,peroxide,173.26,0.240848
hjjcai,peroxide,177.551,0.248066
hjjcai,peroxide,181.947,0.255359
hjjcai,peroxide,186.453,0.262714
hjjcai,peroxide,191.07,0.270115
hjjcai,peroxide,195.801,0.277549
hjjcai,peroxide,200.65,0.285008
hjjcai,peroxide,205.619,0.293024
hjjcai,peroxide,210.71,0.301894
hjjcai,peroxide,215.928,0.311577
hjjcai,peroxide,221.275,0.32203
hjjcai,peroxide,226.754,0.333211
hjjcai,peroxide,232.369,0.345079
hjjcai,peroxide,238.124,0.357591
hjjcai,peroxide,244.02,0.370706
hjjcai,peroxide,250.063,0.384381
hjjcai,peroxide,256.255,0.398575
hjjcai,peroxide,262.6,0.413245
hjjcai,peroxide,269.103,0.428349
hjjcai,peroxide,275.767,0.443846
hjjcai,peroxide,282.596,0.459692
hjjcai,peroxide,289.593,0.475848
hjjcai,peroxide,296.765,0.492269
hjjcai,peroxide,304.113,0.508915
hjjcai,peroxide,311.644,0.525743
hjjcai,peroxide,319.361,0.542711
hjjcai,peroxide,327.269,0.559777
hjjcai,peroxide,335.373,0.5769
hjjcai,peroxide,343.678,0.594036
hjjcai,peroxide,352.188,0.611145
hjjcai,peroxide,360.91,0.628184
hjjcai,peroxide,369.847,0.645111
hjjcai,peroxide,379.005,0.661885
hjjcai,peroxide,388.39,0.678462
hjjcai,peroxide,398.008,0.694801
hjjcai,peroxide,407.864,0.710861
hjjcai,peroxide,417.963,0.726598
hjjcai,peroxide,428.313,0.741972
hjjcai,peroxide,438.92,0.756939
hjjcai,peroxide,449.788,0.771459
hjjcai,peroxide,460.926,0.785488
hjjcai,peroxide,472.34,0.798986
hjjcai,peroxide,484.037,0.811909
hjjcai,peroxide,496.023,0.824217
hjjcai,peroxide,508.305,0.835866
hjjcai,peroxide,520.892,0.846815
hjjcai,peroxide,533.791,0.857022
hjjcai,peroxide,547.009,0.866445
hjjcai,peroxide,560.555,0.875042
hjjcai,peroxide,574.436,0.88277
hjjcai,peroxide,588.66,0.889588
hjjcai,peroxide,603.237,0.895455
hjjcai,peroxide,618.175,0.900327
hjjcai,peroxide,633.482,0.904189
hjjcai,peroxide,649.169,0.907704
hjjcai,peroxide,665.244,0.911178
hjjcai,peroxide,681.717,0.914608
hjjcai,peroxide,698.599,0.917992
hjjcai,peroxide,715.898,0.921331
hjjcai,peroxide,733.625,0.924621
hjjcai,peroxide,751.792,0.927861
hjjcai,peroxide,770.408,0.931051
hjjcai,peroxide,789.486,0.934188
hjjcai,peroxide,809.036,0.937271
hjjcai,peroxide,829.069,0.940299
hjjcai,peroxide,849.599,0.943269
hjjcai,peroxide,870.638,0.946182
hjjcai,peroxide,892.197,0.949035
hjjcai,peroxide,914.29,0.951826
hjjcai,peroxide,936.931,0.954555
hjjcai,peroxide,960.132,0.957219
hjjcai,peroxide,983.907,0.959818
hjjcai,peroxide,1008.27,0.962349
hjjcai,peroxide,1033.24,0.964812
hjjcai,peroxide,1058.82,0.967205
hjjcai,peroxide,1085.04,0.969526
hjjcai,peroxide,1111.91,0.971774
hjjcai,peroxide,1139.45,0.973948
hjjcai,peroxide,1167.66,0.976045
hjjcai,peroxide,1196.58,0.978066
hjjcai,peroxide,1226.21,0.980007
hjjcai,peroxide,1256.57,0.981868
hjjcai,peroxide,1287.69,0.983647
hjjcai,peroxide,1319.57,0.985343
hjjcai,peroxide,1352.25,0.986954
hjjcai,peroxide,1385.74,0.988479
hjjcai,peroxide,1420.05,0.989916
hjjcai,peroxide,1455.21,0.991263
hjjcai,peroxide,1491.25,0.992521
hjjcai,peroxide,1528.18,0.993686
hjjcai,peroxide,1566.02,0.994757
hjjcai,peroxide,1604.8,0.995733
hjjcai,peroxide,1644.54,0.996613
hjjcai,peroxide,1685.26,0.997395
hjjcai,peroxide,1726.99,0.998077
hjjcai,peroxide,1769.76,0.998659
hjjcai,peroxide,1813.58,0.999138
hjjcai,peroxide,1858.49,0.999513
hjjcai,peroxide,1904.51,0.999782
hjjcai,peroxide,1951.67,0.999945
hjjcai,peroxide,2000,1
hjjcai,no-pretreatment,0.01,0
hjjcai,no-pretreatment,0.0102476,4.16233e-4
hjjcai,no-pretreatment,0.0105014,8.30666e-4
hjjcai,no-pretreatment,0.0107614,0.00124329
hjjcai,no-pretreatment,0.0110279,0.00165411
hjjcai,no-pretreatment,0.011301,0.00206312
hjjcai,no-pretreatment,0.0115808,0.00247032
hjjcai,no-pretreatment,0.0118676,0.0028757
hjjcai,no-pretreatment,0.0121615,0.00327925
hjjcai,no-pretreatment,0.0124626,0.00368099
hjjcai,no-pretreatment,0.0127712,0.0040809
hjjcai,no-pretreatment,0.0130875,0.00447897
hjjcai,no-pretreatment,0.0134116,0.00487522
hjjcai,no-pretreatment,0.0137437,0.00526962
hjjcai,no-pretreatment,0.014084,0.00566219
hjjcai,no-pretreatment,0.0144328,0.00605291
hjjcai,no-pretreatment,0.0147902,0.00644179
hjjcai,no-pretreatment,0.0151564,0.00682882
hjjcai,no-pretreatment,0.0155317,0.007214
hjjcai,no-pretreatment,0.0159163,0.00759732
hjjcai,no-pretreatment,0.0163105,0.00797878
hjjcai,no-pretreatment,0.0167143,0.00835837
hjjcai,no-pretreatment,0.0171282,0.00873611
hjjcai,no-pretreatment,0.0175524,0.00911197
hjjcai,no-pretreatment,0.017987,0.00948596
hjjcai,no-pretreatment,0.0184324,0.00985808
hjjcai,no-pretreatment,0.0188889,0.0102283
hjjcai,no-pretreatment,0.0193566,0.0105967
hjjcai,no-pretreatment,0.0198359,0.0109631
hjjcai,no-pretreatment,0.0203271,0.0113277
hjjcai,no-pretreatment,0.0208305,0.0116904
hjjcai,no-pretreatment,0.0213463,0.0120512
hjjcai,no-pretreatment,0.0218749,0.0124101
hjjcai,no-pretreatment,0.0224166,0.0127671
hjjcai,no-pretreatment,0.0229717,0.0131222
hjjcai,no-pretreatment,0.0235405,0.0134754
hjjcai,no-pretreatment,0.0241234,0.0138267
hjjcai,no-pretreatment,0.0247208,0.014176
hjjcai,no-pretreatment,0.0253329,0.0145235
hjjcai,no-pretreatment,0.0259603,0.014869
hjjcai,no-pretreatment,0.0266031,0.0152126
hjjcai,no-pretreatment,0.0272619,0.0155543
hjjcai,no-pretreatment,0.0279369,0.015894
hjjcai,no-pretreatment,0.0286287,0.0162318
hjjcai,no-pretreatment,0.0293377,0.0165677
hjjcai,no-pretreatment,0.0300641,0.0169016
hjjcai,no-pretreatment,0.0308086,0.0172336
hjjcai,no-pretreatment,0.0315715,0.0175637
hjjcai,no-pretreatment,0.0323533,0.0178918
hjjcai,no-pretreatment,0.0331545,0.0182179
hjjcai,no-pretreatment,0.0339755,0.0185421
hjjcai,no-pretreatment,0.0348168,0.0188643
hjjcai,no-pretreatment,0.0356789,0.0191846
hjjcai,no-pretreatment,0.0365624,0.0195029
hjjcai,no-pretreatment,0.0374678,0.0198192
hjjcai,no-pretreatment,0.0383956,0.0201336
hjjcai,no-pretreatment,0.0393464,0.020446
hjjcai,no-pretreatment,0.0403207,0.0207564
hjjcai,no-pretreatment,0.0413192,0.0210648
hjjcai,no-pretreatment,0.0423424,0.0213712
hjjcai,no-pretreatment,0.0433909,0.0216757
hjjcai,no-pretreatment,0.0444653,0.0219781
hjjcai,no-pretreatment,0.0455664,0.0222786
hjjcai,no-pretreatment,0.0466948,0.0225771
hjjcai,no-pretreatment,0.0478511,0.0228735
hjjcai,no-pretreatment,0.049036,0.023168
hjjcai,no-pretreatment,0.0502502,0.0234604
hjjcai,no-pretreatment,0.0514946,0.0237509
hjjcai,no-pretreatment,0.0527697,0.0240393
hjjcai,no-pretreatment,0.0540764,0.0243257
hjjcai,no-pretreatment,0.0554155,0.0246101
hjjcai,no-pretreatment,0.0567878,0.0248925
hjjcai,no-pretreatment,0.058194,0.0251728
hjjcai,no-pretreatment,0.059635,0.0254511
hjjcai,no-pretreatment,0.0611117,0.0257274
hjjcai,no-pretreatment,0.062625,0.0260017
hjjcai,no-pretreatment,0.0641758,0.0262739
hjjcai,no-pretreatment,0.065765,0.026544
hjjcai,no-pretreatment,0.0673935,0.0268121
hjjcai,no-pretreatment,0.0690623,0.0270782
hjjcai,no-pretreatment,0.0707725,0.0273422
hjjcai,no-pretreatment,0.072525,0.0276042
hjjcai,no-pretreatment,0.0743209,0.0278641
hjjcai,no-pretreatment,0.0761613,0.0281219
hjjcai,no-pretreatment,0.0780473,0.0283777
hjjcai,no-pretreatment,0.0799799,0.0286314
hjjcai,no-pretreatment,0.0819605,0.028883
hjjcai,no-pretreatment,0.08399,0.0291325
hjjcai,no-pretreatment,0.0860698,0.02938
hjjcai,no-pretreatment,0.0882012,0.0296254
hjjcai,no-pretreatment,0.0903853,0.0298687
hjjcai,no-pretreatment,0.0926234,0.0301099
hjjcai,no-pretreatment,0.094917,0.0303491
hjjcai,no-pretreatment,0.0972674,0.0305861
hjjcai,no-pretreatment,0.099676,0.030821
hjjcai,no-pretreatment,0.102144,0.0310539
hjjcai,no-pretreatment,0.104674,0.0312846
hjjcai,no-pretreatment,0.107266,0.0315132
hjjcai,no-pretreatment,0.109922,0.0317397
hjjcai,no-pretreatment,0.112644,0.0319641
hjjcai,no-pretreatment,0.115433,0.0321864
hjjcai,no-pretreatment,0.118292,0.0324066
hjjcai,no-pretreatment,0.121221,0.0326246
hjjcai,no-pretreatment,0.124223,0.0328405
hjjcai,no-pretreatment,0.127299,0.0330543
hjjcai,no-pretreatment,0.130451,0.033266
hjjcai,no-pretreatment,0.133681,0.0334755
hjjcai,no-pretreatment,0.136992,0.0336828
hjjcai,no-pretreatment,0.140384,0.0338881
hjjcai,no-pretreatment,0.14386,0.0340912
hjjcai,no-pretreatment,0.147422,0.0342921
hjjcai,no-pretreatment,0.151073,0.0344909
hjjcai,no-pretreatment,0.154814,0.0346875
hjjcai,no-pretreatment,0.158648,0.034882
hjjcai,no-pretreatment,0.162576,0.0350743
hjjcai,no-pretreatment,0.166602,0.0352644
hjjcai,no-pretreatment,0.170728,0.0354524
hjjcai,no-pretreatment,0.174955,0.0356382
hjjcai,no-pretreatment,0.179288,0.0358218
hjjcai,no-pretreatment,0.183727,0.0360032
hjjcai,no-pretreatment,0.188277,0.0361825
hjjcai,no-pretreatment,0.192939,0.0363596
hjjcai,no-pretreatment,0.197717,0.0365345
hjjcai,no-pretreatment,0.202613,0.0367072
hjjcai,no-pretreatment,0.20763,0.0368777
hjjcai,no-pretreatment,0.212771,0.037046
hjjcai,no-pretreatment,0.21804,0.0372121
hjjcai,no-pretreatment,0.223439,0.037376
hjjcai,no-pretreatment,0.228972,0.0375377
hjjcai,no-pretreatment,0.234642,0.0376972
hjjcai,no-pretreatment,0.240453,0.0378545
hjjcai,no-pretreatment,0.246407,0.0380095
hjjcai,no-pretreatment,0.252509,0.0381623
hjjcai,no-pretreatment,0.258762,0.038313
hjjcai,no-pretreatment,0.265169,0.0384613
hjjcai,no-pretreatment,0.271735,0.0386075
hjjcai,no-pretreatment,0.278464,0.0387514
hjjcai,no-pretreatment,0.28536,0.0388931
hjjcai,no-pretreatment,0.292426,0.0390325
hjjcai,no-pretreatment,0.299667,0.0391697
hjjcai,no-pretreatment,0.307088,0.0393047
hjjcai,no-pretreatment,0.314692,0.0394374
hjjcai,no-pretreatment,0.322485,0.0395679
hjjcai,no-pretreatment,0.330471,0.039696
hjjcai,no-pretreatment,0.338654,0.039822
hjjcai,no-pretreatment,0.34704,0.0399457
hjjcai,no-pretreatment,0.355634,0.0400671
hjjcai,no-pretreatment,0.36444,0.0401862
hjjcai,no-pretreatment,0.373465,0.0403031
hjjcai,no-pretreatment,0.382713,0.0404177
hjjcai,no-pretreatment,0.39219,0.04053
hjjcai,no-pretreatment,0.401901,0.04064
hjjcai,no-pretreatment,0.411853,0.0407478
hjjcai,no-pretreatment,0.422052,0.0408533
hjjcai,no-pretreatment,0.432503,0.0409564
hjjcai,no-pretreatment,0.443213,0.0410573
hjjcai,no-pretreatment,0.454188,0.0411559
hjjcai,no-pretreatment,0.465435,0.0412522
hjjcai,no-pretreatment,0.476961,0.0413461
hjjcai,no-pretreatment,0.488771,0.0414378
hjjcai,no-pretreatment,0.500875,0.0415272
hjjcai,no-pretreatment,0.513278,0.0416142
hjjcai,no-pretreatment,0.525988,0.0416989
hjjcai,no-pretreatment,0.539013,0.0417813
hjjcai,no-pretreatment,0.55236,0.0418614
hjjcai,no-pretreatment,0.566038,0.0419392
hjjcai,no-pretreatment,0.580055,0.0420146
hjjcai,no-pretreatment,0.594418,0.0420877
hjjcai,no-pretreatment,0.609138,0.0421585
hjjcai,no-pretreatment,0.624222,0.0422269
hjjcai,no-pretreatment,0.639679,0.042293
hjjcai,no-pretreatment,0.655519,0.0423567
hjjcai,no-pretreatment,0.671752,0.0424181
hjjcai,no-pretreatment,0.688386,0.0424771
hjjcai,no-pretreatment,0.705432,0.0425338
hjjcai,no-pretreatment,0.722901,0.0425881
hjjcai,no-pretreatment,0.740802,0.04264
hjjcai,no-pretreatment,0.759146,0.0426896
hjjcai,no-pretreatment,0.777944,0.0427368
hjjcai,no-pretreatment,0.797208,0.0427817
hjjcai,no-pretreatment,0.816949,0.0428241
hjjcai,no-pretreatment,0.837179,0.0428642
hjjcai,no-pretreatment,0.85791,0.042902
hjjcai,no-pretreatment,0.879154,0.0429373
hjjcai,no-pretreatment,0.900924,0.0429702
hjjcai,no-pretreatment,0.923234,0.0430008
hjjcai,no-pretreatment,0.946096,0.0430289
hjjcai,no-pretreatment,0.969523,0.0430547
hjjcai,no-pretreatment,0.993531,0.043078
hjjcai,no-pretreatment,1.01813,0.043099
hjjcai,no-pretreatment,1.04335,0.0431175
hjjcai,no-pretreatment,1.06918,0.0431337
hjjcai,no-pretreatment,1.09566,0.0431474
hjjcai,no-pretreatment,1.12279,0.0431587
hjjcai,no-pretreatment,1.15059,0.0431685
hjjcai,no-pretreatment,1.17908,0.0431781
hjjcai,no-pretreatment,1.20828,0.0431876
hjjcai,no-pretreatment,1.2382,0.0431968
hjjcai,no-pretreatment,1.26886,0.0432058
hjjcai,no-pretreatment,1.30028,0.0432145
hjjcai,no-pretreatment,1.33248,0.043223
hjjcai,no-pretreatment,1.36548,0.0432311
hjjcai,no-pretreatment,1.39929,0.043239
hjjcai,no-pretreatment,1.43394,0.0432465
hjjcai,no-pretreatment,1.46945,0.0432538
hjjcai,no-pretreatment,1.50584,0.0432606
hjjcai,no-pretreatment,1.54313,0.0432671
hjjcai,no-pretreatment,1.58134,0.0432732
hjjcai,no-pretreatment,1.6205,0.0432789
hjjcai,no-pretreatment,1.66062,0.0432842
hjjcai,no-pretreatment,1.70174,0.043289
hjjcai,no-pretreatment,1.74388,0.0432934
hjjcai,no-pretreatment,1.78707,0.0432973
hjjcai,no-pretreatment,1.83132,0.0433007
hjjcai,no-pretreatment,1.87667,0.0433036
hjjcai,no-pretreatment,1.92314,0.043306
hjjcai,no-pretreatment,1.97076,0.0433079
hjjcai,no-pretreatment,2.01956,0.0433092
hjjcai,no-pretreatment,2.06957,0.0433103
hjjcai,no-pretreatment,2.12082,0.0433113
hjjcai,no-pretreatment,2.17334,0.0433121
hjjcai,no-pretreatment,2.22716,0.0433129
hjjcai,no-pretreatment,2.28231,0.0433136
hjjcai,no-pretreatment,2.33882,0.0433141
hjjcai,no-pretreatment,2.39674,0.0433147
hjjcai,no-pretreatment,2.45609,0.0433151
hjjcai,no-pretreatment,2.51691,0.0433155
hjjcai,no-pretreatment,2.57923,0.0433159
hjjcai,no-pretreatment,2.6431,0.0433163
hjjcai,no-pretreatment,2.70855,0.0433167
hjjcai,no-pretreatment,2.77562,0.0433171
hjjcai,no-pretreatment,2.84435,0.0433175
hjjcai,no-pretreatment,2.91479,0.0433179
hjjcai,no-pretreatment,2.98697,0.0433184
hjjcai,no-pretreatment,3.06093,0.043319
hjjcai,no-pretreatment,3.13673,0.0433196
hjjcai,no-pretreatment,3.2144,0.0433203
hjjcai,no-pretreatment,3.294,0.0433211
hjjcai,no-pretreatment,3.37557,0.0433221
hjjcai,no-pretreatment,3.45916,0.0433231
hjjcai,no-pretreatment,3.54481,0.0433243
hjjcai,no-pretreatment,3.63259,0.0433273
hjjcai,no-pretreatment,3.72255,0.0433494
hjjcai,no-pretreatment,3.81473,0.0433941
hjjcai,no-pretreatment,3.90919,0.0434602
hjjcai,no-pretreatment,4.00599,0.0435461
hjjcai,no-pretreatment,4.10519,0.0436507
hjjcai,no-pretreatment,4.20685,0.0437725
hjjcai,no-pretreatment,4.31102,0.0439102
hjjcai,no-pretreatment,4.41777,0.0440624
hjjcai,no-pretreatment,4.52717,0.0442279
hjjcai,no-pretreatment,4.63927,0.0444052
hjjcai,no-pretreatment,4.75415,0.044593
hjjcai,no-pretreatment,4.87188,0.0447899
hjjcai,no-pretreatment,4.99252,0.0449946
hjjcai,no-pretreatment,5.11615,0.0452058
hjjcai,no-pretreatment,5.24284,0.045422
hjjcai,no-pretreatment,5.37266,0.045642
hjjcai,no-pretreatment,5.50571,0.0458644
hjjcai,no-pretreatment,5.64204,0.0460879
hjjcai,no-pretreatment,5.78175,0.046311
hjjcai,no-pretreatment,5.92493,0.0465325
hjjcai,no-pretreatment,6.07164,0.046751
hjjcai,no-pretreatment,6.22199,0.0469651
hjjcai,no-pretreatment,6.37607,0.0471785
hjjcai,no-pretreatment,6.53396,0.0474205
hjjcai,no-pretreatment,6.69575,0.0476929
hjjcai,no-pretreatment,6.86156,0.047992
hjjcai,no-pretreatment,7.03147,0.0483142
hjjcai,no-pretreatment,7.20559,0.0486558
hjjcai,no-pretreatment,7.38402,0.0490131
hjjcai,no-pretreatment,7.56687,0.0493824
hjjcai,no-pretreatment,7.75424,0.0497602
hjjcai,no-pretreatment,7.94626,0.0501427
hjjcai,no-pretreatment,8.14303,0.0505262
hjjcai,no-pretreatment,8.34467,0.0509072
hjjcai,no-pretreatment,8.55131,0.0512819
hjjcai,no-pretreatment,8.76306,0.0516466
hjjcai,no-pretreatment,8.98006,0.0519977
hjjcai,no-pretreatment,9.20243,0.0523315
hjjcai,no-pretreatment,9.43031,0.0526444
hjjcai,no-pretreatment,9.66383,0.0529327
hjjcai,no-pretreatment,9.90313,0.0531927
hjjcai,no-pretreatment,10.1484,0.0534207
hjjcai,no-pretreatment,10.3997,0.0536132
hjjcai,no-pretreatment,10.6572,0.0537663
hjjcai,no-pretreatment,10.9211,0.0538765
hjjcai,no-pretreatment,11.1915,0.0539401
hjjcai,no-pretreatment,11.4686,0.0539627
hjjcai,no-pretreatment,11.7526,0.0539799
hjjcai,no-pretreatment,12.0437,0.0539956
hjjcai,no-pretreatment,12.3419,0.0540099
hjjcai,no-pretreatment,12.6475,0.054023
hjjcai,no-pretreatment,12.9607,0.0540349
hjjcai,no-pretreatment,13.2817,0.0540458
hjjcai,no-pretreatment,13.6105,0.0540558
hjjcai,no-pretreatment,13.9476,0.0540649
hjjcai,no-pretreatment,14.293,0.0540734
hjjcai,no-pretreatment,14.6469,0.0540813
hjjcai,no-pretreatment,15.0096,0.0540888
hjjcai,no-pretreatment,15.3813,0.0540959
hjjcai,no-pretreatment,15.7621,0.0541028
hjjcai,no-pretreatment,16.1525,0.0541096
hjjcai,no-pretreatment,16.5524,0.0541163
hjjcai,no-pretreatment,16.9623,0.0541232
hjjcai,no-pretreatment,17.3823,0.0541303
hjjcai,no-pretreatment,17.8128,0.0541377
hjjcai,no-pretreatment,18.2539,0.0541456
hjjcai,no-pretreatment,18.7059,0.054154
hjjcai,no-pretreatment,19.1691,0.0541631
hjjcai,no-pretreatment,19.6438,0.0541731
hjjcai,no-pretreatment,20.1302,0.0541838
hjjcai,no-pretreatment,20.6287,0.0541943
hjjcai,no-pretreatment,21.1395,0.0542041
hjjcai,no-pretreatment,21.663,0.0542134
hjjcai,no-pretreatment,22.1994,0.0542222
hjjcai,no-pretreatment,22.7491,0.0542308
hjjcai,no-pretreatment,23.3125,0.0542392
hjjcai,no-pretreatment,23.8897,0.0542475
hjjcai,no-pretreatment,24.4813,0.0542558
hjjcai,no-pretreatment,25.0875,0.0542643
hjjcai,no-pretreatment,25.7088,0.0542731
hjjcai,no-pretreatment,26.3454,0.0542823
hjjcai,no-pretreatment,26.9978,0.054292
hjjcai,no-pretreatment,27.6663,0.0543023
hjjcai,no-pretreatment,28.3514,0.0543134
hjjcai,no-pretreatment,29.0535,0.0543253
hjjcai,no-pretreatment,29.7729,0.0543381
hjjcai,no-pretreatment,30.5102,0.0543521
hjjcai,no-pretreatment,31.2657,0.0543673
hjjcai,no-pretreatment,32.0399,0.0543838
hjjcai,no-pretreatment,32.8333,0.0544017
hjjcai,no-pretreatment,33.6463,0.0544212
hjjcai,no-pretreatment,34.4795,0.0544423
hjjcai,no-pretreatment,35.3333,0.0544652
hjjcai,no-pretreatment,36.2083,0.0545136
hjjcai,no-pretreatment,37.1049,0.0551446
hjjcai,no-pretreatment,38.0237,0.0565404
hjjcai,no-pretreatment,38.9653,0.0586292
hjjcai,no-pretreatment,39.9301,0.0613393
hjjcai,no-pretreatment,40.9189,0.0645988
hjjcai,no-pretreatment,41.9322,0.0683359
hjjcai,no-pretreatment,42.9705,0.0724789
hjjcai,no-pretreatment,44.0346,0.0769559
hjjcai,no-pretreatment,45.125,0.0816952
hjjcai,no-pretreatment,46.2424,0.0866249
hjjcai,no-pretreatment,47.3875,0.0916732
hjjcai,no-pretreatment,48.561,0.0967685
hjjcai,no-pretreatment,49.7635,0.101839
hjjcai,no-pretreatment,50.9957,0.106812
hjjcai,no-pretreatment,52.2585,0.111617
hjjcai,no-pretreatment,53.5526,0.116182
hjjcai,no-pretreatment,54.8787,0.120435
hjjcai,no-pretreatment,56.2377,0.124303
hjjcai,no-pretreatment,57.6302,0.127716
hjjcai,no-pretreatment,59.0573,0.130601
